CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
15841,MCH 100L,MCH,LS,Maritime Chemistry Laboratory,,Yasin Arslanoğlu,DZB,Salı,17:30/19:29,,40,39,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
20138,ISP 101,ISP,LS,İspanyolca I (Kredisiz),,Maria Victoria Galvez Frutos,MEDB,Salı,08:30/12:29,,30,30,,Tüm Lisans ve Lisansüstü Programlar,,
20140,ISP 101,ISP,LS,İspanyolca I (Kredisiz),,Maria Victoria Galvez Frutos,MEDB,Çarşamba,13:30/17:29,,30,30,,Tüm Lisans ve Lisansüstü Programlar,,
20149,ISP 201,ISP,LS,İspanyolca III (Kredisiz),,Maria Victoria Galvez Frutos,DIB,Cuma,13:30/17:29,,30,25,,Tüm Lisans ve Lisansüstü Programlar,,
20156,JPN 101,JPN,LS,Japonca I,,Salih Kirazoğlu,MEDB,Salı,13:30/17:29,,51,45,,Tüm Lisans ve Lisansüstü Programlar,,
20157,JPN 102,JPN,LS,Japonca II,,Salih Kirazoğlu,MEDB,Çarşamba,13:30/17:29,,30,28,,Tüm Lisans ve Lisansüstü Programlar,,
20158,JPN 201,JPN,LS,Japonca III,,Salih Kirazoğlu,MED,Perşembe,13:30/17:29,,30,2,,Tüm Lisans ve Lisansüstü Programlar,,
20159,JPN 202,JPN,LS,Japonca IV,,Salih Kirazoğlu,MED,Cuma,13:30/17:29,,30,14,,Tüm Lisans ve Lisansüstü Programlar,,
21070,TEL 342,TEL,LS,Haberleşmenin Temelleri,,Tayfun Bulca,EEB | EEB,Perşembe | Perşembe,08:30/10:29 | 10:30/12:29,,35,4,,ELE,,
21197,EHN 313,EHN,LS,Electromagnetic Waves,,İbrahim Akduman,EEB,Salı,09:30/12:29,,30,9,,EHN,,
21206,EHN 101,EHN,LS,Engineering Ethics,,Tayfun Akgül,MEDB,Salı,11:30/12:29,,30,11,,EHN,,
21211,EHN 105,EHN,LS,Intr to Sci&Eng; Comp (C),,Serkan Şimşek,EEB,Perşembe,08:30/12:29,,30,14,,EHN,,
21212,EHN 121,EHN,LS,Fundamentals of Eng. Dsgn.,,İsmail Serdar Özoğuz,MEDB,Pazartesi,13:30/15:29,,30,12,,EHN,,
21213,EHN 317,EHN,LS,Control Systems,,Hakan Temeltaş,MED,Pazartesi,09:30/12:29,,30,12,,EHN,,
21214,EHN 352,EHN,LS,Digital Communications,,Hakan Ali Çırpan,MEDB,Perşembe,09:30/12:29,,30,9,,EHN,,
21215,EHN 314,EHN,LS,Electronic Devices,,Mustafa Berke Yelten,EEB,Salı,13:30/16:29,,30,11,,EHN,,
21216,EHN 334,EHN,LS,Random Signals and Noise,,Mehmet Ertuğrul Çelebi,MED,Çarşamba,12:30/15:29,,30,12,,EHN,,
21470,ESL 102,ESL,LS,English II,,Esra Sancak,ISB,Cuma,14:00/16:59,,20,9,,"SEK, SIS",,
21471,ESL 102,ESL,LS,English II,,Zeynep Şişman Şen,ISB,Salı,09:30/12:29,,20,15,,"SEK, SIS",,
21493,TEL 252E,TEL,LS,Signals and Systems,,Murat Şimşek,UUB,Pazartesi,11:30/14:29,,25,12,,"UCK, UCKE, UZB, UZBE",,
21564,ICM 126,ICM,LS,"Iç Mim.Tarih,Kuram & Eleştri I",,"Ayşe Hilal Uğurlu, Deniz Çalışır Pençe",MMB,Perşembe,08:30/10:29,,60,56,,ICM,,
21566,ICM 226,ICM,LS,"Iç Mim.Tarih,Kuram &..",,"Ayşe Hilal Uğurlu, Deniz Çalışır Pençe",MMB,Salı,10:30/12:29,,60,46,,ICM,,
21567,ICM 344E,ICM,LS,Interior Arch.Desgn Studio III,,Ayşe Hilal Uğurlu,MMB | MMB,Pazartesi | Perşembe,13:30/17:29 | 13:30/17:29,,30,18,,"ICM, ICME",,
21568,ICM 244E,ICM,LS,Interior Arch. Design Studio I,,--,MMB | MMB,Pazartesi | Perşembe,13:30/17:29 | 13:30/17:29,,0,0,,"ICM, ICME",,
21570,ICM 350,ICM,LS,Iç Mim.Prj. Dok.&Mlyt; Tahmini,,Deniz Ayşe Kanoğlu,MMB,Pazartesi,09:30/12:29,,60,27,,ICM,,
21572,ICM 228E,ICM,LS,Survey&Rprst.Tch.In;..,,"Bahadır Numan, Şirin Akıncı",MMB,Pazartesi,08:30/12:29,,55,45,,"ICM, ICME",,
21574,ICM 343,ICM,LS,Iç Mimarlık Projesi II,,"Demet Arslan Dinçay, Dila Gökalp",MMB | MMB,Pazartesi | Perşembe,13:30/17:29 | 13:30/17:29,,20,8,,ICM,,
21575,ICM 348E,ICM,LS,Dsgn Prins of Intr. Fins. Sys,,Mehmet Cem Altun,MMB,Salı,12:30/17:29,,60,17,,"ICM, ICME",,
21576,ICM 346,ICM,LS,Yapı Malzemesi II,,"Mehmet Serkan Yatağan, Seden Acun Özgünler",MMB,Çarşamba,08:30/12:29,,60,18,,ICM,,
21577,ICM 319,ICM,LS,Mimari Üsluplar,,Deniz Çalışır Pençe,MMB,Cuma,09:30/12:29,,20,1,,"ICM, PEM",,
21578,ICM 329,ICM,LS,İç Mimarlıkta Tekstil,,Belgin Görgün,MMB,Salı,09:30/12:29,,20,13,,"ICM, PEM",,
21579,ICM 411,ICM,LS,İç Mimarlık Projesi IV,,Barış Başat,MMB | MMB,Pazartesi | Perşembe,13:30/17:29 | 13:30/17:29,,20,12,,ICM,,
21580,ICM 421,ICM,LS,Meslek Pratiği ve Etiği,,Gülfer Oraz,MMB,Salı,09:30/12:29,,39,17,,ICM,,
