CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
21082,MTO 445E,MTO,LS,Weather Anly&Prediction II,,Mikdat Kadıoğlu,"UUB
UUB | D210
D210",Salı | Çarşamba,09:30/11:29 | 08:30/11:29,,40,28,,"MTO, MTOE",,
21083,MTO 225,MTO,LS,Güneş ve Yer Radyasyonu,,"Filiz Türk Katırcıoğlu, Deniz Demirhan Barı",UUB,Perşembe,14:30/17:29,D215,50,30,,"FIZ, MTO",,
21084,MTO 463E,MTO,LS,Numerical Weather Prediction,,Sevinç Asilhan,UUB,Cuma,09:30/12:29,D108,14,6,,"MTO, MTOE",,
21085,DAN 102,DAN,LS,Girişimcilik & Kariyer Danış.,,"Mikdat Kadıoğlu, Barış Çaldağ",UUB,Çarşamba,15:30/17:29,D-Z08,120,102,,MTO,,
21086,MTO 426E,MTO,LS,Micrometeorology,,Ceyhan Kahya,UUB,Perşembe,11:30/14:29,D210,70,52,,"MTO, MTOE",,
21087,MTO 492,MTO,LS,Bitirme Çalışması,,Mikdat Kadıoğlu,UUB | ---,,/,,500,5,,MTO,,
21088,MTO 492E,MTO,LS,Graduation Project,,Mikdat Kadıoğlu,UUB | ---,,/,,500,1,,"MTO, MTOE",,
21089,MTO 494,MTO,LS,Araştırma Projesi,,"Mikdat Kadıoğlu, Filiz Türk Katırcıoğlu",UUB | ---,,/,,4,4,,MTO,,
21090,MTO 4902,MTO,LS,Meteoroloji Müh. Tasarımı II,,Mikdat Kadıoğlu,UUB | ---,,/,,500,40,,MTO,,
21091,DEN 102,DEN,LS,Bilgisayar Destek.Teknik Resim,,Sevil Deniz Yakan Dündar,GDB,Cuma,08:30/10:29,R403,40,31,,DEN,,
21092,END 412E,END,LS,Human Resource Management,,Gaye Karaçay Aydın,MED,Perşembe,14:30/17:29,A35,80,80,,"END, ENDE",,
21093,END 426,END,LS,Kurumsl Kaynaklrn Planlnmasi,,"Emre Çevikcan, Murat Durucu",MED,Pazartesi,08:30/11:29,B33,20,14,,"END, ISL",,
21094,END 432E,END,LS,Facility Layout,,Ufuk Cebeci,KMB,Salı,14:30/17:29,D203,50,20,,"END, ENDE, IML, IMLE",,
21095,END 434,END,LS,Stratejik Yönetimin Temelleri,,Cahit Ali Bayraktar,INB,Çarşamba,09:30/12:29,B303,40,10,,END,,
21096,END 434E,END,LS,Intro.to Strategic Management,,Gaye Karaçay Aydın,MED,Cuma,14:30/17:29,A16,50,31,,"END, ENDE",,
21097,END 439E,END,LS,Neural Network Mod.in Ind.Sys.,,"Ömer Faruk Beyca, Kutay Tinç",MED,Cuma,14:00/16:59,A32,75,66,,"END, ENDE",,
21098,END 441,END,LS,Endüstri Mühendisliği Projesi,,"Şeyda Serdar Asan, Gülşah Hançerlioğulları","MED
MED | ---
---",Pazartesi | Çarşamba,17:30/18:29 | 17:30/18:29,,500,2,,END,,
21099,END 441E,END,LS,Industrial Engineering Project,,--,"MED
MED | ---
---",Çarşamba | Perşembe,17:30/18:29 | 17:30/18:29,,0,0,,"END, ENDE",,
21100,END 454E,END,LS,Energy Markets & Optimization,,Kutay Tinç,MED,Pazartesi,14:30/17:29,A34,120,121,,"END, ENDE, ISL, ISLE",,
21102,END 472E,END,LS,Advanced Spreadsheet Modeling,,Murat Durucu,UUB,Perşembe,11:30/14:29,BIL1,60,61,,"END, ENDE",,
21103,END 478E,END,LS,Applied Optimization Models,,Burhaneddin Sandıkçı,MED,Çarşamba,09:30/12:29,B37,50,29,,"END, ENDE",,
21104,END 482E,END,LS,Supply Chain Management,,Şeyda Serdar Asan,KMB,Pazartesi,08:30/11:29,D105,45,34,,"END, ENDE",,
21105,END 488,END,LS,ERP Süreçleri ve Kurulumu,,Cemil Ceylan,KMB,Salı,11:30/14:29,D103,50,49,,END,,
21106,END 492,END,LS,Bitirme Çalışması,,Alp Üstündağ,MED | ---,,/,,500,12,,END,,
21107,END 492E,END,LS,Graduation Thesis,,Alp Üstündağ,MED | ---,,/,,500,0,,"END, ENDE",,
21108,END 4901,END,LS,Endüstri Müh. Tasarımı I,,Alp Üstündağ,MED | ---,,/,,500,23,,END,,
21109,END 4901E,END,LS,Industrial Engin. Design I,,Alp Üstündağ,MED | ---,,/,,500,19,,"END, ENDE",,
21110,END 4902,END,LS,Endüstri Müh. Tasarımı II,,Alp Üstündağ,MED | ---,,/,,500,43,,END,,
21111,DEN 102,DEN,LS,Bilgisayar Destek.Teknik Resim,,Sevil Deniz Yakan Dündar,GDB,Cuma,10:30/12:29,R403,40,39,,DEN,,
21112,END 4902E,END,LS,Industrial Engin. Design II,,Alp Üstündağ,MED | ---,,/,,500,89,,"END, ENDE",,
21113,BIL 113E,BIL,LS,Intr.to Sci& Eng.Comp.(MATLAB),,Münir Cansın Özden,GDB,Salı,08:30/11:29,BGLAB,45,39,,"DEN, DENE, GEM, GEME",,
21114,BIL 113E,BIL,LS,Intr.to Sci& Eng.Comp.(MATLAB),,Bilge Tutak,GDB,Perşembe,13:30/16:29,BGLAB,45,30,,"DEN, DENE, GEM, GEME",,
21115,DAN 102,DAN,LS,Girişimcilik & Kariyer Danış.,,Ömer Faruk Beyca,MED,Çarşamba,15:30/17:29,---,400,329,,"END, ENDE, IND",,
21116,STA 201,STA,LS,Statik,,Ceren Bilgin Güney,GDB,Perşembe,09:30/12:29,409,75,78,,"DEN, EHB, ELE, ELH, ELK, GEM, JEO, KOM, MAK, TEK, TEL, UCK, UZB",,
