CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
11562,GID 433,GID,LS,Gıda Kalite Kontrol Lab,,"Esra Çapanoğlu Güven , / Derya Kahveci Karıncaoğlu , / Gülay Özkan , / Evren Demircan",KMB,Pazartesi,08:30/12:29,G109,35,0,,GID_LS,,
11563,GID 433,GID,LS,Gıda Kalite Kontrol Lab,,"Esra Çapanoğlu Güven , / Derya Kahveci Karıncaoğlu , / Gülay Özkan , / Evren Demircan",KMB,Pazartesi,13:00/16:59,G109,35,0,,GID_LS,,
11564,GID 441,GID,LS,Proses Kontrol,,Gülay Özkan,KMB,Cuma,09:30/12:29,D203,40,0,,"FIZ_LS, GID_LS",,
11565,GID 409,GID,LS,Proses Kontrol,,Zeynep Tacer Caba,KMB,Cuma,09:30/11:29,D304,95,0,,GID_LS,,
11566,GID 424,GID,LS,Gıda Kalite Kontrol,,"Beraat Özçelik , / Merve Tomaş",KMB,Salı,13:30/16:29,D204,95,0,,GID_LS,,
11567,GID 459,GID,LS,Biyoteknoloji,,Enes Dertli,KMB,Perşembe,09:30/11:29,D202,15,0,,GID_LS,,
11568,GID 413,GID,LS,Biyoteknoloji,,Hatice Funda Karbancıoğlu Güler,KMB,Perşembe,08:30/11:29,D203,5,0,,GID_LS,,
11569,GID 450,GID,LS,Gıda Müh. Özel Konular,,"Esra Çapanoğlu Güven , / Beraat Özçelik , / Enes Dertli , / Filiz Altay , / Hatice Funda Karbancıoğlu Güler , / Gürbüz Güneş , / Meral Kılıç Akyılmaz , / Neşe Şahin Yeşilçubuk , / Pervin Başaran Akocak , / Derya Kahveci Karıncaoğlu , / Aslı Can Karaça , / Fatma Ebru Fıratlıgil , / Celale Kırkın Gözükırmızı , / Fatih Ortakcı , / Gülay Özkan , / Evren Demircan , / Merve Tomaş , / Zeynep Tacer Caba",,,-/-,,50,0,,GID_LS,,
11570,GID 492E,GID,LS,Graduation Project,,Esra Çapanoğlu Güven,,,-/-,,50,0,,"GID_LS, GIDE_LS",,
11571,GID 492,GID,LS,Bitirme Çalışması,,Esra Çapanoğlu Güven,,,-/-,,50,0,,GID_LS,,
11572,GID 339E,GID,LS,Production of Food Ingredients,,Aslı Can Karaça,KMB,Pazartesi,08:30/10:29,D204,20,0,,"GID_LS, GIDE_LS",,
11574,GID 4902,GID,LS,Gıda Mühendisliği Tasarımı II,,Meral Kılıç Akyılmaz,KMB | KMB | D201,Çarşamba | Perşembe,08:30/13:29 | 12:30/13:29,,20,0,,"GID_LS, GIDE_LS",,
11576,BEN 107,BEN,LS,Art of Engineering,,"Oğuz Haşlakoğlu , / Mehmet Güler",MMB,Cuma,14:00/16:59,3407,30,0,,MBI_LS,,
11578,BEN 111,BEN,LS,Intr. to Bioengineering,,Melek Mümine Erol Taygun,KMB,Perşembe,13:30/15:29,D106,30,0,,MBI_LS,,
11579,BEN 102,BEN,LS,Microbiology,,Hatice Funda Karbancıoğlu Güler,KMB | KMB,Pazartesi | Çarşamba,09:30/11:29 | 09:30/11:29,D203 | G308,40,0,,MBI_LS,,
11580,BEN 321,BEN,LS,Reac. Kin&Reac. Design in Bio.,,Ahmet Sirkecioğlu,KMB,Salı,13:30/16:29,D105,40,0,,MBI_LS,,
11582,BEN 323,BEN,LS,Material Science,,Faiz Muhaffel,KMB,Cuma,14:30/17:29,D304,40,0,,MBI_LS,,
